0,1,2,3,4,5,6,7,8,9,Unnamed: 0,Species,dataset,numSamples,LandCover,Tool,Sensor,Site,Year,Al_area_mg_cm2,Al_mass_mg_g,Anth_area_ug_cm2,Anth_mass_mg_g,Boron_area_mg_cm2,Boron_mass_mg_g,C_area_mg_cm2,C_mass_mg_g,Ca_area_mg_cm2,Ca_mass_mg_g,Car_area_ug_cm2,Car_mass_mg_g,Cellulose_mg_cm2,Cellulose_mg_g,Chl_area_ug_cm2,Chl_mass_mg_g,Cu_area_mg_cm2,Cu_mass_mg_g,EWT_mg_cm2,Fiber_mg_cm2,Fiber_mg_g,Flavonoids_area_mg_cm2,Flavonoids_mass_mg_g,Iron_area_mg_cm2,Iron_mass_mg_g,LAI_m2_m2,LMA_g_m2,LDMC_g_g,LWC%,Lignin_mg_cm2,Lignin_mg_g,Mg_area_mg_cm2,Mg_mass_mg_g,Mn_area_mg_cm2,Mn_mass_mg_g,N_area_mg_cm2,N_mass_mg_g,NSC_mg_cm2,NSC_mg_g,Phenolics_area_mg_cm2,Phenolics_mass_mg_g,P_area_mg_cm2,P_mass_mg_g,Potassium_area_mg_cm2,Potassium_mass_mg_g,Protein_g_m2,RWC%,Starch_area_mg_cm2,Starch_mass_mg_g,Sugar_area_mg_cm2,Sugar_mass_mg_g,S_area_mg_cm2,S_mass_mg_g,Zn _area_mg_cm2,Zn_mass_mg_g,Latitude,Longitude,bio_1,bio_12,bio_13-14,bio_15,bio_4,bio_7,clay_15-30cm_mean_0.01_deg,nitrogen_15-30cm_mean_0.01_deg,sand_15-30cm_mean_0.01_deg,soc_15-30cm_mean_0.01_deg
-6.710738e-05,0.00060215546,0.00055368757,-0.0006873198,0.5233543,-0.0019988178,0.00062975124,0.46786198,0.0015056003,-0.0007957289,4806,,34,114,Forest,Airborne,AVIRIS_NG,D05,,1.05e-05,0.00147046,,,0.000410007,0.057652905,3.387338917,476.3084603,0.208637515,29.33742852,7.973258326,1.291897367,1.744543816,245.307895,42.46743434,6.679360687,5.83e-05,0.008203222,9.830701771,2.773356956,389.973786,7.25661746,0.051606521,0.00050494,0.071001851,,71.11649697,,58.02545869,0.97347163,136.884081,0.033406349,4.69741207,0.001485154,0.208833995,0.171447736,24.10801194,0.821642516,115.5347283,0.262513915,36913.22349,0.012196291,1.71497359,0.094696917,13.31574545,,,0.260960895,36.69484667,0.560681621,78.83988167,0.012758339,1.79400561,0.000202331,0.028450712,46.23388,-89.53725,3.8299077,851.60443,77.99555,36.003746,1121.3649,42.95778,90.0,144.0,553.0,234.0
-0.0009723628,0.001587193,0.0015326268,-0.0021271894,0.36670595,-0.0033691165,0.0008566084,0.8149493,0.0034020941,-0.0017917883,4807,,34,114,Forest,Airborne,AVIRIS_NG,D05,,,,,,0.000423741,0.061762084,3.28560489,478.8914237,0.102213345,14.89804647,9.001493494,1.15989602,1.382514906,201.507654,48.05852852,6.106658845,8.63e-05,0.012572112,10.0799012,2.949945712,429.967616,72.35385328,0.496409337,0.000426498,0.062163994,,68.60855567,,59.59179214,1.255020068,182.924718,0.01868941,2.72406401,0.002928528,0.426845935,0.216204743,31.51279617,1.265268402,184.4184577,0.266111232,38786.88737,0.00610545,0.88989626,0.088793461,12.94203909,,,0.395146403,57.59433335,0.870121999,126.8241243,0.007640459,1.11363062,0.000201227,0.029329664,46.23388,-89.53725,3.8299077,851.60443,77.99555,36.003746,1121.3649,42.95778,90.0,144.0,553.0,234.0
0.0022567809,-0.00059589976,-0.004203094,0.0013481211,0.39578515,0.00193396,-0.00094440195,-0.6126632,-0.004037237,0.0017567908,4808,,34,114,Shrubland,Airborne,AVIRIS_NG,D05,,0.000771643,0.079071595,,,0.000213491,0.021876851,5.491577396,562.7317609,0.078970883,8.09228763,9.105460975,0.926440581,0.349880432,35.852874,49.75479742,4.487844416,8.06e-05,0.008256714,10.6280866,3.116274742,319.330248,109.6684436,1.070230593,0.000420327,0.043071687,,97.58783451,,52.06719169,2.217490736,227.230243,0.022087584,2.26335421,0.004901013,0.502215537,0.295270296,30.25687546,3.760070194,385.3011201,1.051245106,107722.9668,0.015347367,1.57267218,0.113939219,11.67555561,,,0.610658637,62.57528311,3.149411557,322.725837,0.018521587,1.89794019,0.000306891,0.031447676,46.23388,-89.53725,3.8299077,851.60443,77.99555,36.003746,1121.3649,42.95778,90.0,144.0,553.0,234.0
-0.000468379,-0.0013621422,-0.00049458724,-0.002555138,-0.6210679,-0.00044413548,-0.00010879664,0.031878322,4.302303e-05,0.00028215797,4809,,34,114,Forest,Airborne,AVIRIS_NG,D05,,0.000199274,0.02850255,,,0.000345833,0.049465192,3.658894433,523.3396808,0.023187639,3.31657877,8.397193861,1.307666144,1.289224187,184.400558,45.26562173,6.791417719,5.71e-05,0.008171928,7.847555289,2.450932889,350.562297,59.31502068,0.414697006,0.000343812,0.049176253,,69.91433227,,52.97031983,1.330873162,190.357702,0.016469917,2.35572831,0.001899986,0.271759217,0.175553616,25.10981808,1.853963293,265.1764284,0.545097285,77966.45793,0.004667978,0.66767114,0.04796382,6.86037013,,,0.464801177,66.48152994,1.389162115,198.6948985,0.004220364,0.60364791,0.000131163,0.018760515,46.23388,-89.53725,3.8299077,851.60443,77.99555,36.003746,1121.3649,42.95778,90.0,144.0,553.0,234.0
-0.0010628619,-0.0023683868,0.002392258,-0.00082598487,-0.9685768,0.0001827961,-0.00075034425,-0.22934142,4.933146e-05,0.00039835903,4810,,34,114,Forest,Airborne,AVIRIS_NG,D05,,,,,,0.000521921,0.062784636,4.245655804,510.7319989,0.049418335,5.94478828,11.13722135,1.098580724,1.518968631,182.72463,63.02647826,6.340819706,9.47e-05,0.011389365,9.857045643,3.458389675,416.027665,38.91509895,0.323496699,0.000527498,0.063455512,,83.12883887,,54.31798116,2.325322702,279.725151,0.012859074,1.54688478,0.002689233,0.323501837,0.285916079,34.39433084,2.005478868,241.2494744,0.60904097,73264.70309,0.007753163,0.93266823,0.072690632,8.74433382,,,0.532907328,64.10619164,1.472571541,177.1432828,0.008124759,0.97736943,0.000253282,0.030468563,46.23388,-89.53725,3.8299077,851.60443,77.99555,36.003746,1121.3649,42.95778,90.0,144.0,553.0,234.0
0.0014587417,0.00020638853,-0.00040357374,0.0032826192,1.1923165,0.00035911176,0.0010127369,0.19781265,-0.0011948813,-0.00015557263,4811,,34,114,Forest,Airborne,AVIRIS_NG,D05,,0.000429523,0.086265586,,,0.000119802,0.0240611,2.729459876,548.1861392,0.029912522,6.00764649,6.708087637,1.380230525,0.549828889,110.42792,32.82830088,6.526658109,2.5e-05,0.005030832,5.072693132,1.561129866,313.538133,71.954129,0.358265002,0.000210721,0.042321304,,49.79074955,,50.41343,0.906935546,182.149406,0.006649809,1.33555105,0.002060699,0.413871952,0.089474075,17.9700196,1.21788948,244.6015558,0.443639719,89100.83157,0.005885294,1.18200547,0.023776845,4.77535397,,,0.19221521,38.60460269,1.02567427,205.9969531,0.006499312,1.3053252,9.33e-05,0.018728573,46.23388,-89.53725,3.8299077,851.60443,77.99555,36.003746,1121.3649,42.95778,90.0,144.0,553.0,234.0
6.44098e-05,0.002131747,-0.0025650365,-0.0034605241,0.030664533,-0.0015289802,-0.0005766647,0.11968442,0.0012600457,-0.0005854907,4812,,34,114,Forest,Airborne,AVIRIS_NG,D05,,9.89e-05,0.013373157,,,0.000273479,0.036975242,3.589507861,485.313038,0.085210028,11.52067063,9.652942412,1.284582098,1.239987379,167.650292,52.81800003,7.065248982,6.78e-05,0.009173016,11.84966204,1.726401704,233.415078,54.88478779,0.40594289,0.000450797,0.060949269,,73.96273292,,61.80310126,0.614125579,83.031759,0.017936294,2.42504483,0.000483197,0.065329764,0.203299229,27.48671134,1.588568238,214.7795485,0.384073745,51928.0088,0.012936688,1.7490819,0.118471751,16.01776279,,,0.321754837,43.50229159,1.266813401,171.2772569,0.01002604,1.35555288,0.000167444,0.022638987,46.23388,-89.53725,3.8299077,851.60443,77.99555,36.003746,1121.3649,42.95778,90.0,144.0,553.0,234.0
0.0005583173,0.0005436735,0.0028885896,0.0034623593,1.4492891,-0.0014741335,0.002017053,0.76824474,0.0012981985,-0.0015662941,4813,,34,114,Shrubland,Airborne,AVIRIS_NG,D05,,,,,,0.000201237,0.034701569,2.720495061,469.1249207,0.063639657,10.97408678,7.663947484,1.451710511,1.192971237,205.717167,38.0034099,7.260904169,4.22e-05,0.007282928,7.50868317,1.867187805,321.979754,40.1101593,0.232602204,0.000385187,0.06642204,,57.99084511,,56.40198962,0.525659849,90.645316,0.020870033,3.59884963,0.000439972,0.075869153,0.151749554,26.16784659,0.953420723,164.408834,0.411037176,70879.66655,0.010045975,1.73233806,0.101932793,17.57739402,,,0.205722758,35.47504057,0.747697964,128.9337934,0.008657093,1.49283794,6.45e-05,0.011125059,46.23388,-89.53725,3.8299077,851.60443,77.99555,36.003746,1121.3649,42.95778,90.0,144.0,553.0,234.0
-0.00083501125,-0.0019505164,0.00037002005,-0.0021603096,-0.74960876,-0.0002574296,1.7707935e-05,0.03035552,5.2246614e-05,0.00028602802,4814,,34,114,Forest,Airborne,AVIRIS_NG,D05,,,,,,0.000369736,0.064775662,2.751742684,482.0891566,0.128068765,22.43689547,9.262317875,1.238010706,0.577101557,101.104803,51.07802452,6.5711833,5.32e-05,0.009313744,10.51762616,1.18277253,207.214801,39.23935691,0.223976441,0.000310705,0.054433666,,57.07953906,,64.93788106,0.533122221,93.399882,0.025647656,4.49331862,0.000345286,0.060492083,0.138227593,24.21666239,1.111442481,194.7181948,0.246516543,43188.25052,0.007487795,1.31181763,0.058012928,10.16352418,,,0.310196184,54.34454954,0.801246297,140.3736453,0.007432927,1.30220518,0.000133423,0.02337485,46.23388,-89.53725,3.8299077,851.60443,77.99555,36.003746,1121.3649,42.95778,90.0,144.0,553.0,234.0
0.0009571423,0.0009632092,-0.0034458258,-0.0020689787,0.072641194,-0.00015455368,-0.00090713066,-0.231305,-0.00095903175,0.0004526907,4815,,34,114,Forest,Airborne,AVIRIS_NG,D05,,,,,,0.000294211,0.052138078,2.62119842,464.5104474,0.163456799,28.96667043,8.117526422,1.309572674,1.28469697,227.66501,44.66974651,6.745556903,4.17e-05,0.007392261,10.11844174,1.965959151,348.393528,21.80194084,0.123026755,0.000398318,0.070587075,,56.42926731,,64.27842254,0.732149625,129.746435,0.030919927,5.4794132,0.000719735,0.127546362,0.115006351,20.38062096,0.861960661,152.7506385,0.299314911,53042.4946,0.010718029,1.89937416,0.075386175,13.35941048,,,0.249204303,44.16224334,0.612756358,108.5883952,0.007563193,1.34029621,0.000157257,0.027867978,46.23388,-89.53725,3.8299077,851.60443,77.99555,36.003746,1121.3649,42.95778,90.0,144.0,553.0,234.0
-0.0005699147,0.0025918423,-0.0010099895,-0.003384905,0.12574303,-0.002634126,5.6478428e-05,0.52565587,0.0027228035,-0.0014590811,4816,,34,114,Forest,Airborne,AVIRIS_NG,D05,,,,,,0.000374025,0.057439344,3.352628473,514.8656409,0.059455379,9.13060666,9.899011699,1.400107939,0.708788029,108.849103,59.39707544,7.813086219,7.01e-05,0.010768322,6.968835083,1.746591544,268.225359,52.41374296,0.341300318,0.000447984,0.068797179,,65.11657035,,51.72990793,1.387390991,213.062663,0.014638134,2.2479891,0.000625861,0.096113991,0.248011352,38.08728725,1.929483655,296.3122358,0.364119157,55918.04899,0.011367139,1.74565994,0.072809372,11.18138933,,,0.329768009,50.64271768,1.599715646,245.6695181,0.008300752,1.27475265,0.000226865,0.034839845,46.23388,-89.53725,3.8299077,851.60443,77.99555,36.003746,1121.3649,42.95778,90.0,144.0,553.0,234.0
0.00022660586,0.0009114528,-0.0029118187,-0.0030609055,-0.30919003,-0.00034211072,-0.0007976303,-0.110351235,-7.5394055e-05,0.00013782305,4817,,34,114,Forest,Airborne,AVIRIS_NG,D05,,1.72e-05,0.002791673,,,0.000310488,0.050298368,2.925242294,473.8821181,0.177598887,28.77058665,8.830864596,1.39679169,1.448806322,234.703091,48.15652392,7.471229891,5e-05,0.008095196,8.320743788,2.063490329,334.280401,16.12292545,0.099525729,0.000458351,0.07425169,,61.72932429,,57.36733164,0.696540927,112.837932,0.026824843,4.34555918,0.000895339,0.145042689,0.14712679,23.83418112,0.785549405,127.257088,0.25646766,41547.13555,0.013152358,2.13065,0.098767698,16.00012624,,,0.218223395,35.3516578,0.567326011,91.90543021,0.011336202,1.83643709,0.000173128,0.028046318,46.23388,-89.53725,3.8299077,851.60443,77.99555,36.003746,1121.3649,42.95778,90.0,144.0,553.0,234.0
0.0007750431,0.0005144086,0.001981989,0.0032340381,1.3757908,-0.0009830312,0.0016501097,0.57310563,0.0007226069,-0.0011676122,4818,,34,114,Shrubland,Airborne,AVIRIS_NG,D05,,8e-05,0.011258344,,,0.000324121,0.045627774,3.711893724,522.5377693,0.035976497,5.06455191,8.900254408,1.290222662,0.802760079,113.00767,44.60409134,6.455030301,7.55e-05,0.010630144,8.963172167,2.498816793,351.768194,114.7528087,0.815156828,0.000385707,0.054297529,,71.03589333,,55.83689245,1.141190667,160.649865,0.016288968,2.29306168,0.002433615,0.342589415,0.235090565,33.0946166,2.468915612,347.5588883,0.612143197,86173.78734,0.006680414,0.94042798,0.075239291,10.59172867,,,0.500498985,70.45719587,1.968416626,277.1016924,0.007448581,1.04856576,0.000147637,0.020783406,46.23388,-89.53725,3.8299077,851.60443,77.99555,36.003746,1121.3649,42.95778,90.0,144.0,553.0,234.0
4.104816e-05,0.0003027008,0.0013712537,0.0005441541,0.7667741,-0.0018848886,0.0010460764,0.5557081,0.0014148667,-0.0008878609,4819,,34,114,Forest,Airborne,AVIRIS_NG,D05,,5.8e-05,0.011529378,,,0.000230574,0.045865447,2.519498761,501.1740237,0.03427696,6.81830928,7.662251218,1.464427481,0.909288407,180.873965,38.3824744,7.173009819,3.2e-05,0.006358202,6.8144988,1.856923548,369.37579,68.53779078,0.344552732,0.000246137,0.048961159,,50.27193434,,57.5385762,0.786126757,156.374878,0.012021839,2.39136196,0.001012581,0.201420734,0.097007904,19.29663238,1.014580861,201.8185444,0.511494082,101745.4547,0.00265713,0.52855143,0.04053355,8.06285861,,,0.25253553,50.23389965,0.762045331,151.5846447,0.003285075,0.65346096,3.98e-05,0.00791056,46.23388,-89.53725,3.8299077,851.60443,77.99555,36.003746,1121.3649,42.95778,90.0,144.0,553.0,234.0
0.0014098301,0.00015303446,-0.0019214959,0.001538015,0.77709,0.00045501144,0.00021124515,-0.052057497,-0.0015491862,0.00044123095,4820,,34,114,Shrubland,Airborne,AVIRIS_NG,D05,,,,,,0.000483335,0.060849414,3.884763388,489.0717628,0.020059252,2.52535686,8.793389856,1.252945732,1.349200614,169.857429,46.04601582,6.210963673,9.15e-05,0.011522437,9.568710348,3.697576733,465.505924,68.43841442,0.543615614,0.000483905,0.060921168,,79.43135718,,54.79647011,1.73867618,218.890403,0.0167376,2.10717785,0.003164478,0.39839152,0.276066857,34.75539973,2.065738847,260.0659135,0.69803883,87879.50439,0.003763808,0.47384414,0.1043632,13.13879105,,,0.54695948,68.85938998,1.518779366,191.2065235,0.00667888,0.84083669,0.000182823,0.023016436,46.23388,-89.53725,3.8299077,851.60443,77.99555,36.003746,1121.3649,42.95778,90.0,144.0,553.0,234.0
-0.0003973673,0.0025361585,-0.0013752882,-0.0032812844,0.124602854,-0.002371501,-5.7807425e-05,0.4474919,0.002373116,-0.0012807343,4821,,34,114,Forest,Airborne,AVIRIS_NG,D05,,0.00026013,0.044882337,,,0.000245756,0.042402275,3.015587878,520.3038752,0.044716046,7.71522277,9.53503361,1.515919431,0.962995609,166.153456,53.83427877,8.217844863,4.72e-05,0.008143801,8.515096747,2.372142972,409.285098,67.54968396,0.391505845,0.000264478,0.045632591,,57.95820523,,59.64700619,1.158163433,199.827346,0.018927896,3.26578372,0.00100575,0.173530212,0.151899162,26.20839642,1.550073136,267.446711,0.382493524,65994.715,0.007371919,1.27193709,0.047789638,8.24553442,,,0.360433172,62.18846335,1.189639964,205.2582476,0.00549816,0.94864215,0.00013444,0.023196102,46.23388,-89.53725,3.8299077,851.60443,77.99555,36.003746,1121.3649,42.95778,90.0,144.0,553.0,234.0
0.00028671804,0.0016624001,-0.0027118586,-0.0030709496,0.044150278,-0.0011417962,-0.00067246554,0.004395686,0.00063653913,-0.00023601527,4822,,34,114,Forest,Airborne,AVIRIS_NG,D05,,0.000176684,0.028554033,,,0.000252222,0.040761812,3.147388982,508.6525095,0.052909427,8.55074259,8.733107519,1.431197626,0.990699792,160.10793,47.71736901,7.393224203,4.29e-05,0.006926536,8.328098551,1.928746295,311.706513,55.80660119,0.34531449,0.000298797,0.048288865,,61.87699703,,57.51731794,0.870323003,140.653724,0.011851921,1.91540008,0.001183488,0.191264567,0.141486809,22.86581705,1.284891384,207.6525115,0.616667289,99660.18365,0.00732189,1.18329758,0.049881462,8.0613902,,,0.290572697,46.95972835,0.994318686,160.6927831,0.00721324,1.16573852,7.89e-05,0.01274895,46.23388,-89.53725,3.8299077,851.60443,77.99555,36.003746,1121.3649,42.95778,90.0,144.0,553.0,234.0
0.00028399512,0.00087953825,-0.0009861486,-0.0010575072,0.41761512,-0.001308907,0.00015518581,0.23604715,0.00072598597,-0.00038444487,4823,,34,114,Forest,Airborne,AVIRIS_NG,D05,,,,,,0.000431674,0.059988373,3.397342499,472.1180461,0.232217022,32.2704722,10.6934651,1.400165292,1.412800919,196.332519,61.60984488,7.824495928,5.81e-05,0.008077148,9.983064404,2.361912818,328.227627,31.92256168,0.229713472,0.000518193,0.072011594,,71.95959839,,58.2434989,0.677122552,94.0976,0.042509814,5.90745577,0.000999724,0.138928548,0.186536413,25.92238112,1.233877563,171.4681002,0.328445229,45643.00474,0.012766761,1.77415684,0.103864216,14.43368475,,,0.294803703,40.96794719,0.93907386,130.500153,0.012472771,1.73330187,0.000203211,0.028239553,46.23388,-89.53725,3.8299077,851.60443,77.99555,36.003746,1121.3649,42.95778,90.0,144.0,553.0,234.0
0.0017184989,0.00023415545,-0.0019418504,0.0027322122,0.9556597,0.0008341198,0.00041374075,-0.014339611,-0.0020454116,0.00044291152,4824,,34,114,Forest,Airborne,AVIRIS_NG,D05,,0.00035598,0.046566526,,,0.000311569,0.040757014,3.989580442,521.885581,0.041723682,5.45796441,4.820424134,,1.100051036,143.900037,17.3400979,,4.34e-05,0.005672715,3.966219842,2.209194853,288.989521,73.51105079,0.561958907,0.000283385,0.037070178,,76.44550045,,34.04897794,1.125189873,147.188502,0.015150062,1.98181216,0.001556187,0.203568107,0.111735933,14.6164172,1.943023708,254.1711019,1.116590063,146063.5429,0.004275044,0.55922765,0.017954449,2.34866,,,0.425823583,55.70289689,1.517200125,198.468205,0.004157062,0.54379417,5.5e-05,0.007198298,46.23388,-89.53725,3.8299077,851.60443,77.99555,36.003746,1121.3649,42.95778,90.0,144.0,553.0,234.0
0.0012409758,-0.0019586766,-0.0005799406,0.0017040242,-0.26341593,0.0018983944,-0.0019891222,-0.8966914,-0.0032582025,0.0019218938,4825,,34,114,Forest,Airborne,AVIRIS_NG,D05,,0.000554209,0.05689673,,,0.000466783,0.047921334,5.124730914,526.1198872,0.105079729,10.78779276,8.304973161,,1.90101243,195.163505,38.23138529,,8.51e-05,0.008740128,9.02963741,5.824676286,597.978329,62.6817013,0.610558278,0.000531576,0.054573191,,97.40614332,,48.09079316,3.69085418,378.913902,0.008088256,0.8303641,0.004252952,0.436620469,0.248316045,25.49285257,2.431913129,249.6673255,0.625076119,64172.14539,0.00963695,0.9893575,0.049445847,5.07625552,,,0.519475963,53.33092404,1.912437166,196.3364015,0.009318345,0.95664863,0.0003443,0.035346815,46.23388,-89.53725,3.8299077,851.60443,77.99555,36.003746,1121.3649,42.95778,90.0,144.0,553.0,234.0
0.0011839897,0.0004899306,-0.0008699279,0.0020679086,0.9357179,-7.910642e-05,0.0006381788,0.1907568,-0.0007734406,-9.2905044e-05,4826,,34,114,Forest,Airborne,AVIRIS_NG,D05,,0.000432103,0.048450179,,,0.000274517,0.030780586,4.973774015,557.6917165,0.060772004,6.81415015,3.609629008,,1.00225504,112.379318,13.26370732,,5.2e-05,0.005833704,7.616782741,1.916779578,214.921725,96.95003864,0.864648996,0.000326986,0.036663812,,89.18500791,,46.07680139,1.186419088,133.028983,0.035645703,3.99682685,0.003337231,0.374191965,0.126571749,14.1920432,3.414311766,382.8347214,1.653181194,185365.3694,0.000830641,0.09313685,,,,,0.452187791,50.70222019,2.962123975,332.1325012,0.002588674,0.29025892,9.81e-05,0.010994687,46.23388,-89.53725,3.8299077,851.60443,77.99555,36.003746,1121.3649,42.95778,90.0,144.0,553.0,234.0
5.437166e-05,0.00019431161,0.0054785744,0.0038443352,1.5840747,-0.002842429,0.0028230536,1.2011465,0.0026739677,-0.0024352646,4827,,34,114,Forest,Airborne,AVIRIS_NG,D05,,0.00033507,0.040017132,,,0.000330451,0.039465525,4.328465267,516.9452328,0.08273366,9.88081656,6.020147424,,1.282625874,153.183008,28.37738912,2.587352667,6.4e-05,0.007648635,8.677497216,2.50572984,299.257362,56.19330484,0.470515546,0.000438441,0.052362608,,83.73160236,,50.91245565,1.185837131,141.623604,0.023165421,2.76662822,0.001098787,0.131227279,0.210408024,25.12886627,2.221005325,265.2529347,0.606344298,72415.22681,0.011546803,1.37902572,0.064254552,7.673871,,,0.462168431,55.19641544,1.758836895,210.0565193,0.008876345,1.06009495,0.00021488,0.025662945,46.23388,-89.53725,3.8299077,851.60443,77.99555,36.003746,1121.3649,42.95778,90.0,144.0,553.0,234.0
0.00038962773,0.0013967128,-0.0026450104,-0.0027281954,0.08605781,-0.0009810327,-0.00060733024,-0.017502692,0.00036565948,-0.00012698531,4828,,34,114,Forest,Airborne,AVIRIS_NG,D05,,0.000168982,0.023598758,,,0.000206213,0.028798155,3.783776808,528.4131972,0.02505041,3.49834773,4.903343901,,1.210831573,169.095434,19.97868095,,5.19e-05,0.007245663,6.401628262,1.752576576,244.751379,74.50864234,0.533529583,0.000341129,0.047639478,,71.60640249,,47.28094307,0.76597173,106.969727,0.019491011,2.7219649,0.002063283,0.288142267,0.144225472,20.14142133,2.270877939,317.1333652,1.033730885,144362.9129,0.003827541,0.53452497,0.026413881,3.68875962,,,0.297859182,41.59672484,1.973018757,275.5366404,0.004717658,0.65883188,9.13e-05,0.012750113,46.23388,-89.53725,3.8299077,851.60443,77.99555,36.003746,1121.3649,42.95778,90.0,144.0,553.0,234.0
1.3891549e-05,0.0021258276,-0.0025104797,-0.0038082856,-0.0066106617,-0.001612469,-0.00060057826,0.115391694,0.001421074,-0.00063809566,4829,,34,114,Forest,Airborne,AVIRIS_NG,D05,,0.000516369,0.053935873,,,0.000330923,0.034565586,4.973496866,519.492719,0.03733656,3.8998861,5.111438843,,2.136798763,223.193345,24.09739397,,6.06e-05,0.006328948,7.81325423,3.318168298,346.589999,51.7547327,0.495487216,0.000393125,0.041062812,,95.73756636,,40.69485458,1.531721217,159.99166,0.017623553,1.84081902,0.000463859,0.04845113,0.166900105,17.43308412,2.093536937,218.6745513,0.480005143,50137.59603,0.009895868,1.03364524,0.072211165,7.54261543,,,0.505724193,52.82400759,1.587812743,165.8505437,0.005892312,0.61546502,0.000163329,0.017060083,46.23388,-89.53725,3.8299077,851.60443,77.99555,36.003746,1121.3649,42.95778,90.0,144.0,553.0,234.0
-0.00040563545,-0.0012548314,-0.0006981781,-0.0023141603,-0.6039978,-0.00017432484,-0.00025782734,-0.045473017,-0.00020711974,0.00037169014,4830,,34,114,Forest,Airborne,AVIRIS_NG,D05,,0.001438848,0.092733456,,,0.000464366,0.029928316,8.822130737,568.5844498,0.097594615,6.28995218,,,2.775553107,178.883808,,,6.62e-05,0.004265469,17.973741,8.02651907,517.307447,72.73384,1.128534988,0.000510439,0.032897653,,155.15955,,53.49293,4.406904827,284.024079,0.029344685,1.8912587,0.002862409,0.184481648,,,3.503932038,225.8276747,0.651173931,41968.02138,,,,,,,0.790512795,50.94838151,2.713419244,174.8792932,0.010275965,0.66228375,0.00033021,0.021281946,46.23388,-89.53725,3.8299077,851.60443,77.99555,36.003746,1121.3649,42.95778,90.0,144.0,553.0,234.0
-0.0003511454,0.0028543777,-0.0020576469,-0.0038563039,0.04335016,-0.002228639,-0.00030544703,0.35976171,0.0023417454,-0.0012180908,4831,,35,176,Forest,Airborne,AVIRIS_NG,D06,,0.000632473,0.061552572,,,0.000458071,0.044579735,5.579023165,542.9532049,0.079840369,7.77010297,6.933428753,0.411742901,2.112168639,205.557263,29.53271992,,7.52e-05,0.007317632,9.60588407,4.209507052,409.671241,54.07538514,0.555642408,0.00055413,0.053928242,,102.7532965,,48.29381719,2.274172802,221.323586,0.01342372,1.3064029,0.001927097,0.187545999,0.225053004,21.90226607,2.095955761,203.9794179,0.589880652,57407.46737,0.014329529,1.39455665,0.103766067,10.0985633,,,0.48000527,46.71434267,1.61595049,157.2650752,0.012316316,1.19862979,0.000234745,0.022845475,39.10077,-96.56309,12.478981,888.88446,113.8,51.333294,1027.1843,40.94267,426.0,180.0,49.0,193.0
0.0029108175,0.00042608753,-0.004899746,0.0041071735,1.0355082,0.0033892165,-0.0004919241,-0.63286704,-0.004897738,0.0017017361,4832,,35,176,Grassland,Airborne,AVIRIS_NG,D06,,,,,,0.000231517,0.024428283,4.233652826,446.708793,,,5.555063382,,2.908254692,306.861001,22.06501897,,3.61e-05,0.003808977,13.21816363,4.677032792,493.491498,,,0.000421285,0.044451351,,94.7743338,,56.61433846,1.249988377,131.891022,0.002981229,0.31456083,,,0.105215476,11.10168463,0.769429308,81.18540927,0.115412706,12177.63307,0.004091073,0.43166464,0.136565721,14.40956805,,,0.231781874,24.45618602,0.537647434,56.72922325,0.005395505,0.56930021,5.55e-05,0.005851677,39.10077,-96.56309,12.478981,888.88446,113.8,51.333294,1027.1843,40.94267,426.0,180.0,49.0,193.0
-0.000818974,-0.0037817648,0.0035830685,0.000756328,-0.9689292,0.0008471789,-0.0013170978,-0.6042776,-0.00090610865,0.0011598102,4833,,35,176,Forest,Airborne,AVIRIS_NG,D06,,0.003341195,0.106554623,,,0.001524793,0.04862742,17.28065079,551.1002069,0.339555149,10.82881166,9.66240256,,6.099153305,194.509147,19.8606187,0.70065096,8.93e-05,0.002846681,37.75974,13.33592318,425.29822,4.97216131,0.155910272,0.00129581,0.041324908,,313.5664,,54.6321,7.0787398,225.749309,0.056624101,1.80580895,,,0.414350723,13.21413018,4.263879952,135.980129,1.002725108,31978.0789,0.047419051,1.51224912,0.152437422,4.86140805,,,1.42017567,45.29106658,2.843704283,90.68906244,0.033930306,1.08207724,0.000766565,0.024446654,39.10077,-96.56309,12.478981,888.88446,113.8,51.333294,1027.1843,40.94267,426.0,180.0,49.0,193.0
6.4683496e-05,-0.0016163094,-0.0008368129,-0.0010031993,-0.40924317,0.000748797,-0.0006903537,-0.338344,-0.0015829306,0.0009969356,4834,,35,176,Forest,Airborne,AVIRIS_NG,D06,,0.001116468,0.085315476,,,0.000313439,0.023951596,7.184662098,549.0195584,0.225055427,17.19772333,,0.303123278,1.67388346,127.910644,,,5.5e-05,0.00420112,29.67575,4.731700224,361.575246,47.40202798,0.620319529,0.000578844,0.044232632,,130.8635,,69.3973,2.809677562,214.70292,0.033847576,2.58647949,0.001494753,0.114222318,0.179095279,13.68565561,2.759783339,210.8902283,0.598233497,45714.31281,0.023224326,1.77469852,0.109982178,8.40434328,,,0.637591276,48.72185717,2.122192063,162.1683711,0.017661183,1.34958813,0.000349742,0.026725679,39.10077,-96.56309,12.478981,888.88446,113.8,51.333294,1027.1843,40.94267,426.0,180.0,49.0,193.0
